datetime,datetime_nano,KQ.m@GFEX.si.open,KQ.m@GFEX.si.high,KQ.m@GFEX.si.low,KQ.m@GFEX.si.close,KQ.m@GFEX.si.volume,KQ.m@GFEX.si.open_oi,KQ.m@GFEX.si.close_oi
2023-01-12 14:00:00.000000000,1673503200000000000,17590.0,17595.0,17570.0,17575.0,186,37804,37803
2023-01-12 14:05:00.000000000,1673503500000000000,17575.0,17595.0,17570.0,17595.0,145,37803,37859
2023-01-12 14:10:00.000000000,1673503800000000000,17595.0,17595.0,17470.0,17500.0,916,37859,38008
2023-01-12 14:15:00.000000000,1673504100000000000,17500.0,17510.0,17390.0,17450.0,1209,38008,38123
2023-01-12 14:20:00.000000000,1673504400000000000,17450.0,17485.0,17420.0,17480.0,606,38123,38159
2023-01-12 14:25:00.000000000,1673504700000000000,17480.0,17500.0,17470.0,17490.0,444,38159,38359
2023-01-12 14:30:00.000000000,1673505000000000000,17490.0,17490.0,17430.0,17430.0,552,38359,38540
2023-01-12 14:35:00.000000000,1673505300000000000,17430.0,17435.0,17380.0,17410.0,753,38540,38575
2023-01-12 14:40:00.000000000,1673505600000000000,17410.0,17435.0,17405.0,17430.0,389,38575,38611
2023-01-12 14:45:00.000000000,1673505900000000000,17430.0,17450.0,17430.0,17440.0,177,38611,38625
2023-01-12 14:50:00.000000000,1673506200000000000,17440.0,17440.0,17390.0,17395.0,384,38625,38707
2023-01-12 14:55:00.000000000,1673506500000000000,17395.0,17445.0,17395.0,17445.0,446,38707,38561
2023-01-13 09:00:00.000000000,1673571600000000000,17450.0,17610.0,17420.0,17570.0,5890,38561,43390
2023-01-13 09:05:00.000000000,1673571900000000000,17570.0,17590.0,17550.0,17560.0,611,43390,43675
2023-01-13 09:10:00.000000000,1673572200000000000,17560.0,17590.0,17560.0,17580.0,376,43675,43816
2023-01-13 09:15:00.000000000,1673572500000000000,17580.0,17605.0,17535.0,17565.0,739,43816,44103
2023-01-13 09:20:00.000000000,1673572800000000000,17565.0,17605.0,17555.0,17600.0,475,44103,44338
2023-01-13 09:25:00.000000000,1673573100000000000,17600.0,17645.0,17585.0,17620.0,992,44338,44650
2023-01-13 09:30:00.000000000,1673573400000000000,17620.0,17635.0,17570.0,17575.0,525,44650,44810
2023-01-13 09:35:00.000000000,1673573700000000000,17575.0,17610.0,17565.0,17610.0,566,44810,45130
2023-01-13 09:40:00.000000000,1673574000000000000,17610.0,17615.0,17585.0,17585.0,273,45130,45248
2023-01-13 09:45:00.000000000,1673574300000000000,17585.0,17600.0,17585.0,17590.0,213,45248,45355
2023-01-13 09:50:00.000000000,1673574600000000000,17590.0,17635.0,17580.0,17635.0,358,45355,45492
2023-01-13 09:55:00.000000000,1673574900000000000,17635.0,17660.0,17630.0,17635.0,1444,45492,46480
2023-01-13 10:00:00.000000000,1673575200000000000,17635.0,17635.0,17610.0,17630.0,414,46480,46660
2023-01-13 10:05:00.000000000,1673575500000000000,17630.0,17690.0,17615.0,17645.0,794,46660,46785
2023-01-13 10:10:00.000000000,1673575800000000000,17645.0,17675.0,17600.0,17615.0,1115,46785,47126
2023-01-13 10:30:00.000000000,1673577000000000000,17630.0,17645.0,17525.0,17545.0,1361,47126,47608
2023-01-13 10:35:00.000000000,1673577300000000000,17545.0,17640.0,17545.0,17585.0,911,47608,47990
2023-01-13 10:40:00.000000000,1673577600000000000,17585.0,17620.0,17580.0,17595.0,456,47990,48097
2023-01-13 10:45:00.000000000,1673577900000000000,17595.0,17650.0,17580.0,17605.0,1058,48097,48539
2023-01-13 10:50:00.000000000,1673578200000000000,17605.0,17620.0,17605.0,17610.0,1045,48539,49105
2023-01-13 10:55:00.000000000,1673578500000000000,17610.0,17615.0,17585.0,17600.0,1091,49105,49532
2023-01-13 11:00:00.000000000,1673578800000000000,17600.0,17610.0,17600.0,17605.0,123,49532,49567
2023-01-13 11:05:00.000000000,1673579100000000000,17605.0,17635.0,17595.0,17605.0,562,49567,49846
2023-01-13 11:10:00.000000000,1673579400000000000,17605.0,17635.0,17605.0,17610.0,690,49846,50225
2023-01-13 11:15:00.000000000,1673579700000000000,17610.0,17615.0,17575.0,17580.0,429,50225,50341
2023-01-13 11:20:00.000000000,1673580000000000000,17580.0,17600.0,17570.0,17590.0,763,50341,50503
2023-01-13 11:25:00.000000000,1673580300000000000,17590.0,17590.0,17535.0,17560.0,466,50503,50580
2023-01-13 13:30:00.000000000,1673587800000000000,17570.0,17570.0,17485.0,17515.0,575,50580,50755
2023-01-13 13:35:00.000000000,1673588100000000000,17515.0,17550.0,17505.0,17545.0,497,50755,50863
2023-01-13 13:40:00.000000000,1673588400000000000,17545.0,17545.0,17515.0,17530.0,422,50863,50957
2023-01-13 13:45:00.000000000,1673588700000000000,17530.0,17530.0,17490.0,17515.0,399,50957,51051
2023-01-13 13:50:00.000000000,1673589000000000000,17515.0,17540.0,17510.0,17540.0,245,51051,51127
2023-01-13 13:55:00.000000000,1673589300000000000,17540.0,17570.0,17530.0,17550.0,398,51127,51190
2023-01-13 14:00:00.000000000,1673589600000000000,17550.0,17555.0,17545.0,17550.0,135,51190,51195
2023-01-13 14:05:00.000000000,1673589900000000000,17550.0,17555.0,17515.0,17530.0,339,51195,51222
2023-01-13 14:10:00.000000000,1673590200000000000,17530.0,17535.0,17510.0,17530.0,236,51222,51241
2023-01-13 14:15:00.000000000,1673590500000000000,17530.0,17550.0,17530.0,17540.0,218,51241,51273
2023-01-13 14:20:00.000000000,1673590800000000000,17540.0,17550.0,17535.0,17540.0,81,51273,51293
2023-01-13 14:25:00.000000000,1673591100000000000,17540.0,17540.0,17525.0,17525.0,167,51293,51343
2023-01-13 14:30:00.000000000,1673591400000000000,17525.0,17530.0,17510.0,17520.0,328,51343,51431
2023-01-13 14:35:00.000000000,1673591700000000000,17520.0,17540.0,17520.0,17525.0,449,51431,51494
2023-01-13 14:40:00.000000000,1673592000000000000,17525.0,17530.0,17480.0,17490.0,765,51494,51847
2023-01-13 14:45:00.000000000,1673592300000000000,17490.0,17495.0,17420.0,17455.0,1267,51847,52279
2023-01-13 14:50:00.000000000,1673592600000000000,17455.0,17480.0,17450.0,17465.0,608,52279,52493
2023-01-13 14:55:00.000000000,1673592900000000000,17465.0,17520.0,17450.0,17520.0,652,52493,52350
2023-01-16 09:00:00.000000000,1673830800000000000,17480.0,17670.0,17450.0,17620.0,5355,52350,53768
2023-01-16 09:05:00.000000000,1673831100000000000,17620.0,17635.0,17590.0,17605.0,539,53768,53893
2023-01-16 09:10:00.000000000,1673831400000000000,17605.0,17605.0,17580.0,17600.0,292,53893,53954
2023-01-16 09:15:00.000000000,1673831700000000000,17600.0,17640.0,17600.0,17635.0,472,53954,54063
2023-01-16 09:20:00.000000000,1673832000000000000,17635.0,17635.0,17600.0,17600.0,318,54063,54184
2023-01-16 09:25:00.000000000,1673832300000000000,17600.0,17620.0,17600.0,17610.0,169,54184,54239
2023-01-16 09:30:00.000000000,1673832600000000000,17610.0,17620.0,17605.0,17620.0,229,54239,54387
2023-01-16 09:35:00.000000000,1673832900000000000,17620.0,17625.0,17550.0,17570.0,950,54387,54724
2023-01-16 09:40:00.000000000,1673833200000000000,17570.0,17570.0,17505.0,17555.0,927,54724,54777
2023-01-16 09:45:00.000000000,1673833500000000000,17555.0,17565.0,17550.0,17555.0,177,54777,54806
2023-01-16 09:50:00.000000000,1673833800000000000,17555.0,17580.0,17555.0,17565.0,559,54806,54951
2023-01-16 09:55:00.000000000,1673834100000000000,17565.0,17570.0,17560.0,17565.0,540,54951,55257
2023-01-16 10:00:00.000000000,1673834400000000000,17565.0,17570.0,17555.0,17555.0,111,55257,55291
2023-01-16 10:05:00.000000000,1673834700000000000,17555.0,17565.0,17555.0,17565.0,179,55291,55342
2023-01-16 10:10:00.000000000,1673835000000000000,17565.0,17570.0,17550.0,17555.0,698,55342,55561
2023-01-16 10:30:00.000000000,1673836200000000000,17555.0,17585.0,17555.0,17560.0,342,55561,55734
2023-01-16 10:35:00.000000000,1673836500000000000,17560.0,17565.0,17555.0,17565.0,462,55734,55960
2023-01-16 10:40:00.000000000,1673836800000000000,17565.0,17570.0,17560.0,17565.0,369,55960,56108
2023-01-16 10:45:00.000000000,1673837100000000000,17565.0,17565.0,17555.0,17565.0,170,56108,56188
2023-01-16 10:50:00.000000000,1673837400000000000,17565.0,17565.0,17555.0,17555.0,259,56188,56300
2023-01-16 10:55:00.000000000,1673837700000000000,17555.0,17560.0,17550.0,17555.0,712,56300,56651
2023-01-16 11:00:00.000000000,1673838000000000000,17555.0,17565.0,17550.0,17565.0,383,56651,56785
2023-01-16 11:05:00.000000000,1673838300000000000,17565.0,17580.0,17560.0,17565.0,198,56785,56840
2023-01-16 11:10:00.000000000,1673838600000000000,17565.0,17565.0,17550.0,17550.0,226,56840,56868
2023-01-16 11:15:00.000000000,1673838900000000000,17550.0,17560.0,17530.0,17560.0,347,56868,56955
2023-01-16 11:20:00.000000000,1673839200000000000,17560.0,17570.0,17560.0,17560.0,409,56955,57098
2023-01-16 11:25:00.000000000,1673839500000000000,17560.0,17570.0,17560.0,17565.0,162,57098,57123
2023-01-16 13:30:00.000000000,1673847000000000000,17565.0,17565.0,17540.0,17550.0,539,57123,57355
2023-01-16 13:35:00.000000000,1673847300000000000,17550.0,17550.0,17530.0,17530.0,614,57355,57656
2023-01-16 13:40:00.000000000,1673847600000000000,17530.0,17535.0,17520.0,17530.0,567,57656,57776
2023-01-16 13:45:00.000000000,1673847900000000000,17530.0,17535.0,17505.0,17505.0,568,57776,57920
2023-01-16 13:50:00.000000000,1673848200000000000,17505.0,17520.0,17495.0,17495.0,758,57920,58230
2023-01-16 13:55:00.000000000,1673848500000000000,17495.0,17515.0,17490.0,17515.0,331,58230,58322
2023-01-16 14:00:00.000000000,1673848800000000000,17515.0,17515.0,17500.0,17505.0,243,58322,58411
2023-01-16 14:05:00.000000000,1673849100000000000,17505.0,17530.0,17505.0,17520.0,289,58411,58410
2023-01-16 14:10:00.000000000,1673849400000000000,17520.0,17525.0,17520.0,17520.0,312,58410,58435
2023-01-16 14:15:00.000000000,1673849700000000000,17520.0,17530.0,17515.0,17530.0,473,58435,58510
2023-01-16 14:20:00.000000000,1673850000000000000,17530.0,17530.0,17525.0,17525.0,316,58510,58648
2023-01-16 14:25:00.000000000,1673850300000000000,17525.0,17530.0,17520.0,17525.0,431,58648,58819
2023-01-16 14:30:00.000000000,1673850600000000000,17525.0,17525.0,17510.0,17510.0,267,58819,58892
2023-01-16 14:35:00.000000000,1673850900000000000,17510.0,17515.0,17480.0,17500.0,405,58892,59015
2023-01-16 14:40:00.000000000,1673851200000000000,17500.0,17500.0,17460.0,17495.0,504,59015,59138
2023-01-16 14:45:00.000000000,1673851500000000000,17495.0,17510.0,17490.0,17500.0,302,59138,59156
2023-01-16 14:50:00.000000000,1673851800000000000,17500.0,17535.0,17500.0,17520.0,487,59156,59189
2023-01-16 14:55:00.000000000,1673852100000000000,17520.0,17545.0,17510.0,17515.0,491,59189,59021
2023-01-17 09:00:00.000000000,1673917200000000000,17540.0,17625.0,17530.0,17585.0,6607,59021,63417
2023-01-17 09:05:00.000000000,1673917500000000000,17585.0,17600.0,17575.0,17600.0,280,63417,63458
2023-01-17 09:10:00.000000000,1673917800000000000,17600.0,17615.0,17580.0,17595.0,952,63458,63867
2023-01-17 09:15:00.000000000,1673918100000000000,17595.0,17595.0,17560.0,17570.0,578,63867,64180
2023-01-17 09:20:00.000000000,1673918400000000000,17570.0,17575.0,17540.0,17565.0,596,64180,64462
2023-01-17 09:25:00.000000000,1673918700000000000,17565.0,17580.0,17560.0,17580.0,326,64462,64585
2023-01-17 09:30:00.000000000,1673919000000000000,17580.0,17580.0,17570.0,17580.0,430,64585,64721
2023-01-17 09:35:00.000000000,1673919300000000000,17580.0,17580.0,17575.0,17580.0,465,64721,64918
2023-01-17 09:40:00.000000000,1673919600000000000,17580.0,17580.0,17565.0,17565.0,491,64918,65074
2023-01-17 09:45:00.000000000,1673919900000000000,17565.0,17620.0,17560.0,17605.0,632,65074,65359
2023-01-17 09:50:00.000000000,1673920200000000000,17605.0,17640.0,17590.0,17600.0,1010,65359,65888
2023-01-17 09:55:00.000000000,1673920500000000000,17600.0,17605.0,17585.0,17600.0,1385,65888,66305
2023-01-17 10:00:00.000000000,1673920800000000000,17600.0,17630.0,17595.0,17610.0,1142,66305,66904
2023-01-17 10:05:00.000000000,1673921100000000000,17610.0,17625.0,17590.0,17620.0,1356,66904,67323
2023-01-17 10:10:00.000000000,1673921400000000000,17620.0,17710.0,17610.0,17705.0,1184,67323,67455
2023-01-17 10:30:00.000000000,1673922600000000000,17700.0,17700.0,17650.0,17695.0,889,67455,67776
2023-01-17 10:35:00.000000000,1673922900000000000,17695.0,17700.0,17690.0,17700.0,1420,67776,68451
2023-01-17 10:40:00.000000000,1673923200000000000,17700.0,17700.0,17670.0,17695.0,1230,68451,68924
2023-01-17 10:45:00.000000000,1673923500000000000,17695.0,17700.0,17675.0,17675.0,604,68924,69145
2023-01-17 10:50:00.000000000,1673923800000000000,17675.0,17680.0,17640.0,17660.0,630,69145,69178
2023-01-17 10:55:00.000000000,1673924100000000000,17660.0,17680.0,17655.0,17670.0,924,69178,69242
2023-01-17 11:00:00.000000000,1673924400000000000,17670.0,17700.0,17670.0,17690.0,522,69242,69465
2023-01-17 11:05:00.000000000,1673924700000000000,17690.0,17695.0,17690.0,17690.0,194,69465,69580
2023-01-17 11:10:00.000000000,1673925000000000000,17690.0,17695.0,17670.0,17690.0,471,69580,69676
2023-01-17 11:15:00.000000000,1673925300000000000,17690.0,17700.0,17685.0,17690.0,726,69676,70184
2023-01-17 11:20:00.000000000,1673925600000000000,17690.0,17695.0,17680.0,17690.0,174,70184,70255
2023-01-17 11:25:00.000000000,1673925900000000000,17690.0,17750.0,17690.0,17745.0,1331,70255,70758
2023-01-17 13:30:00.000000000,1673933400000000000,17760.0,17800.0,17660.0,17680.0,1703,70758,70995
2023-01-17 13:35:00.000000000,1673933700000000000,17680.0,17685.0,17625.0,17665.0,666,70995,71135
2023-01-17 13:40:00.000000000,1673934000000000000,17665.0,17685.0,17645.0,17650.0,671,71135,71498
2023-01-17 13:45:00.000000000,1673934300000000000,17650.0,17680.0,17645.0,17675.0,398,71498,71657
2023-01-17 13:50:00.000000000,1673934600000000000,17675.0,17715.0,17670.0,17710.0,432,71657,71764
2023-01-17 13:55:00.000000000,1673934900000000000,17710.0,17750.0,17705.0,17750.0,651,71764,72028
2023-01-17 14:00:00.000000000,1673935200000000000,17750.0,17750.0,17695.0,17730.0,507,72028,72109
2023-01-17 14:05:00.000000000,1673935500000000000,17730.0,17730.0,17710.0,17720.0,420,72109,72260
2023-01-17 14:10:00.000000000,1673935800000000000,17720.0,17735.0,17720.0,17730.0,603,72260,72720
2023-01-17 14:15:00.000000000,1673936100000000000,17730.0,17730.0,17690.0,17695.0,462,72720,72760
2023-01-17 14:20:00.000000000,1673936400000000000,17695.0,17700.0,17690.0,17690.0,238,72760,72854
2023-01-17 14:25:00.000000000,1673936700000000000,17690.0,17700.0,17670.0,17675.0,496,72854,72965
2023-01-17 14:30:00.000000000,1673937000000000000,17675.0,17695.0,17660.0,17685.0,427,72965,73043
2023-01-17 14:35:00.000000000,1673937300000000000,17685.0,17685.0,17660.0,17685.0,674,73043,73251
2023-01-17 14:40:00.000000000,1673937600000000000,17685.0,17685.0,17660.0,17670.0,593,73251,73505
2023-01-17 14:45:00.000000000,1673937900000000000,17670.0,17675.0,17640.0,17655.0,475,73505,73532
2023-01-17 14:50:00.000000000,1673938200000000000,17655.0,17655.0,17615.0,17640.0,565,73532,73497
2023-01-17 14:55:00.000000000,1673938500000000000,17640.0,17660.0,17610.0,17615.0,746,73497,73217
2023-01-18 09:00:00.000000000,1674003600000000000,17660.0,17755.0,17650.0,17730.0,7524,73217,73645
2023-01-18 09:05:00.000000000,1674003900000000000,17730.0,17755.0,17700.0,17735.0,664,73645,73851
2023-01-18 09:10:00.000000000,1674004200000000000,17735.0,17770.0,17715.0,17755.0,1047,73851,74240
2023-01-18 09:15:00.000000000,1674004500000000000,17755.0,17780.0,17745.0,17780.0,853,74240,74546
2023-01-18 09:20:00.000000000,1674004800000000000,17780.0,17780.0,17725.0,17730.0,1513,74546,75270
2023-01-18 09:25:00.000000000,1674005100000000000,17730.0,17755.0,17720.0,17720.0,486,75270,75425
2023-01-18 09:30:00.000000000,1674005400000000000,17720.0,17735.0,17710.0,17720.0,1001,75425,75705
2023-01-18 09:35:00.000000000,1674005700000000000,17720.0,17760.0,17720.0,17735.0,778,75705,76129
2023-01-18 09:40:00.000000000,1674006000000000000,17735.0,17770.0,17735.0,17770.0,525,76129,76309
2023-01-18 09:45:00.000000000,1674006300000000000,17770.0,17780.0,17755.0,17775.0,558,76309,76452
2023-01-18 09:50:00.000000000,1674006600000000000,17775.0,17780.0,17750.0,17755.0,406,76452,76516
2023-01-18 09:55:00.000000000,1674006900000000000,17755.0,17760.0,17720.0,17725.0,512,76516,76721
2023-01-18 10:00:00.000000000,1674007200000000000,17725.0,17735.0,17710.0,17715.0,492,76721,76838
2023-01-18 10:05:00.000000000,1674007500000000000,17715.0,17760.0,17715.0,17750.0,535,76838,76970
2023-01-18 10:10:00.000000000,1674007800000000000,17750.0,17765.0,17745.0,17750.0,412,76970,77073
2023-01-18 10:30:00.000000000,1674009000000000000,17750.0,17770.0,17750.0,17755.0,291,77073,77178
2023-01-18 10:35:00.000000000,1674009300000000000,17755.0,17760.0,17740.0,17755.0,498,77178,77290
2023-01-18 10:40:00.000000000,1674009600000000000,17755.0,17760.0,17750.0,17755.0,700,77290,77366
2023-01-18 10:45:00.000000000,1674009900000000000,17755.0,17755.0,17735.0,17750.0,592,77366,77477
2023-01-18 10:50:00.000000000,1674010200000000000,17750.0,17800.0,17745.0,17790.0,1299,77477,77878
2023-01-18 10:55:00.000000000,1674010500000000000,17790.0,17825.0,17740.0,17755.0,1741,77878,78024
2023-01-18 11:00:00.000000000,1674010800000000000,17755.0,17755.0,17735.0,17755.0,325,78024,77968
2023-01-18 11:05:00.000000000,1674011100000000000,17755.0,17780.0,17755.0,17775.0,829,77968,78096
2023-01-18 11:10:00.000000000,1674011400000000000,17775.0,17785.0,17775.0,17780.0,855,78096,78273
2023-01-18 11:15:00.000000000,1674011700000000000,17780.0,17785.0,17755.0,17775.0,573,78273,78392
2023-01-18 11:20:00.000000000,1674012000000000000,17775.0,17785.0,17765.0,17780.0,298,78392,78489
2023-01-18 11:25:00.000000000,1674012300000000000,17780.0,17795.0,17775.0,17780.0,345,78489,78637
2023-01-18 13:30:00.000000000,1674019800000000000,17780.0,17795.0,17720.0,17735.0,911,78637,78823
2023-01-18 13:35:00.000000000,1674020100000000000,17735.0,17755.0,17715.0,17745.0,2439,78823,79679
2023-01-18 13:40:00.000000000,1674020400000000000,17745.0,17755.0,17735.0,17735.0,1158,79679,80111
2023-01-18 13:45:00.000000000,1674020700000000000,17735.0,17745.0,17725.0,17740.0,1691,80111,80966
2023-01-18 13:50:00.000000000,1674021000000000000,17740.0,17745.0,17740.0,17740.0,713,80966,81212
2023-01-18 13:55:00.000000000,1674021300000000000,17740.0,17745.0,17735.0,17740.0,1113,81212,80748
2023-01-18 14:00:00.000000000,1674021600000000000,17740.0,17745.0,17735.0,17740.0,726,80748,81085
2023-01-18 14:05:00.000000000,1674021900000000000,17740.0,17755.0,17720.0,17725.0,525,81085,81035
2023-01-18 14:10:00.000000000,1674022200000000000,17725.0,17735.0,17705.0,17710.0,703,81035,81147
2023-01-18 14:15:00.000000000,1674022500000000000,17710.0,17720.0,17670.0,17700.0,1340,81147,81469
2023-01-18 14:20:00.000000000,1674022800000000000,17700.0,17715.0,17690.0,17705.0,683,81469,81733
2023-01-18 14:25:00.000000000,1674023100000000000,17705.0,17715.0,17680.0,17680.0,566,81733,81635
2023-01-18 14:30:00.000000000,1674023400000000000,17680.0,17685.0,17640.0,17645.0,1114,81635,81581
2023-01-18 14:35:00.000000000,1674023700000000000,17645.0,17660.0,17620.0,17655.0,1255,81581,81629
2023-01-18 14:40:00.000000000,1674024000000000000,17655.0,17660.0,17620.0,17650.0,738,81629,81622
2023-01-18 14:45:00.000000000,1674024300000000000,17650.0,17695.0,17650.0,17680.0,774,81622,81684
2023-01-18 14:50:00.000000000,1674024600000000000,17680.0,17685.0,17665.0,17670.0,610,81684,81782
2023-01-18 14:55:00.000000000,1674024900000000000,17670.0,17715.0,17665.0,17710.0,423,81782,81677
2023-01-19 09:00:00.000000000,1674090000000000000,17730.0,17745.0,17650.0,17745.0,8053,81677,82837
2023-01-19 09:05:00.000000000,1674090300000000000,17745.0,17800.0,17720.0,17785.0,1008,82837,82831
2023-01-19 09:10:00.000000000,1674090600000000000,17785.0,17790.0,17750.0,17765.0,553,82831,82995
2023-01-19 09:15:00.000000000,1674090900000000000,17765.0,17790.0,17750.0,17790.0,334,82995,83137
2023-01-19 09:20:00.000000000,1674091200000000000,17790.0,17790.0,17760.0,17760.0,657,83137,83598
2023-01-19 09:25:00.000000000,1674091500000000000,17760.0,17770.0,17760.0,17765.0,468,83598,83686
2023-01-19 09:30:00.000000000,1674091800000000000,17765.0,17800.0,17760.0,17770.0,1080,83686,84055
2023-01-19 09:35:00.000000000,1674092100000000000,17770.0,17780.0,17770.0,17780.0,617,84055,84195
2023-01-19 09:40:00.000000000,1674092400000000000,17780.0,17780.0,17765.0,17780.0,1009,84195,84332
2023-01-19 09:45:00.000000000,1674092700000000000,17780.0,17840.0,17780.0,17825.0,1348,84332,84591
2023-01-19 09:50:00.000000000,1674093000000000000,17825.0,17855.0,17820.0,17835.0,1114,84591,84846
2023-01-19 09:55:00.000000000,1674093300000000000,17835.0,17860.0,17835.0,17835.0,1027,84846,85512
2023-01-19 10:00:00.000000000,1674093600000000000,17835.0,17850.0,17830.0,17840.0,555,85512,85525
2023-01-19 10:05:00.000000000,1674093900000000000,17840.0,17905.0,17840.0,17885.0,2853,85525,85768
2023-01-19 10:10:00.000000000,1674094200000000000,17885.0,17895.0,17865.0,17865.0,709,85768,85601
2023-01-19 10:30:00.000000000,1674095400000000000,17860.0,17875.0,17770.0,17815.0,793,85601,85481
2023-01-19 10:35:00.000000000,1674095700000000000,17815.0,17820.0,17780.0,17800.0,547,85481,85510
2023-01-19 10:40:00.000000000,1674096000000000000,17800.0,17810.0,17795.0,17810.0,420,85510,85534
2023-01-19 10:45:00.000000000,1674096300000000000,17810.0,17825.0,17805.0,17820.0,369,85534,85575
2023-01-19 10:50:00.000000000,1674096600000000000,17820.0,17830.0,17810.0,17830.0,581,85575,85662
2023-01-19 10:55:00.000000000,1674096900000000000,17830.0,17845.0,17820.0,17845.0,1006,85662,85756
2023-01-19 11:00:00.000000000,1674097200000000000,17845.0,17860.0,17840.0,17845.0,690,85756,85907
2023-01-19 11:05:00.000000000,1674097500000000000,17845.0,17850.0,17830.0,17835.0,370,85907,85921
2023-01-19 11:10:00.000000000,1674097800000000000,17835.0,17835.0,17820.0,17825.0,480,85921,85966
2023-01-19 11:15:00.000000000,1674098100000000000,17825.0,17850.0,17820.0,17845.0,591,85966,86030
2023-01-19 11:20:00.000000000,1674098400000000000,17845.0,17845.0,17815.0,17815.0,524,86030,86143
2023-01-19 11:25:00.000000000,1674098700000000000,17815.0,17860.0,17800.0,17855.0,730,86143,86423
2023-01-19 13:30:00.000000000,1674106200000000000,17855.0,17870.0,17830.0,17845.0,209,86423,86459
2023-01-19 13:35:00.000000000,1674106500000000000,17845.0,17850.0,17825.0,17825.0,525,86459,86689
2023-01-19 13:40:00.000000000,1674106800000000000,17825.0,17845.0,17825.0,17830.0,598,86689,86834
2023-01-19 13:45:00.000000000,1674107100000000000,17830.0,17840.0,17820.0,17840.0,351,86834,86899
2023-01-19 13:50:00.000000000,1674107400000000000,17840.0,17865.0,17840.0,17855.0,262,86899,86928
2023-01-19 13:55:00.000000000,1674107700000000000,17855.0,17860.0,17825.0,17840.0,717,86928,87192
2023-01-19 14:00:00.000000000,1674108000000000000,17840.0,17845.0,17835.0,17835.0,236,87192,87239
2023-01-19 14:05:00.000000000,1674108300000000000,17835.0,17845.0,17810.0,17820.0,413,87239,87251
2023-01-19 14:10:00.000000000,1674108600000000000,17820.0,17825.0,17815.0,17820.0,818,87251,87351
2023-01-19 14:15:00.000000000,1674108900000000000,17820.0,17840.0,17820.0,17830.0,804,87351,87400
2023-01-19 14:20:00.000000000,1674109200000000000,17830.0,17835.0,17825.0,17825.0,1040,87400,87678
2023-01-19 14:25:00.000000000,1674109500000000000,17825.0,17880.0,17820.0,17880.0,678,87678,87812
2023-01-19 14:30:00.000000000,1674109800000000000,17880.0,18065.0,17870.0,18020.0,2105,87812,88274
2023-01-19 14:35:00.000000000,1674110100000000000,18020.0,18360.0,18010.0,18235.0,2963,88274,88817
2023-01-19 14:40:00.000000000,1674110400000000000,18235.0,18295.0,18215.0,18225.0,1345,88817,89082
2023-01-19 14:45:00.000000000,1674110700000000000,18225.0,18275.0,18215.0,18245.0,987,89082,89243
2023-01-19 14:50:00.000000000,1674111000000000000,18245.0,18350.0,18235.0,18240.0,1415,89243,89423
2023-01-19 14:55:00.000000000,1674111300000000000,18240.0,18375.0,18240.0,18330.0,1555,89423,89496
2023-01-20 09:00:00.000000000,1674176400000000000,18380.0,18480.0,18215.0,18230.0,11287,89496,86069
2023-01-20 09:05:00.000000000,1674176700000000000,18230.0,18315.0,18230.0,18305.0,2186,86069,86836
2023-01-20 09:10:00.000000000,1674177000000000000,18305.0,18360.0,18260.0,18350.0,2142,86836,87569
2023-01-20 09:15:00.000000000,1674177300000000000,18350.0,18540.0,18345.0,18445.0,2489,87569,88072
2023-01-20 09:20:00.000000000,1674177600000000000,18445.0,18450.0,18280.0,18305.0,1434,88072,88304
2023-01-20 09:25:00.000000000,1674177900000000000,18305.0,18345.0,18105.0,18215.0,2752,88304,88056
2023-01-20 09:30:00.000000000,1674178200000000000,18215.0,18310.0,18175.0,18265.0,1020,88056,88053
2023-01-20 09:35:00.000000000,1674178500000000000,18265.0,18310.0,18250.0,18290.0,1257,88053,88231
2023-01-20 09:40:00.000000000,1674178800000000000,18290.0,18320.0,18260.0,18315.0,701,88231,88253
2023-01-20 09:45:00.000000000,1674179100000000000,18315.0,18315.0,18280.0,18300.0,528,88253,88296
2023-01-20 09:50:00.000000000,1674179400000000000,18300.0,18300.0,18280.0,18280.0,422,88296,88184
2023-01-20 09:55:00.000000000,1674179700000000000,18280.0,18340.0,18205.0,18315.0,786,88184,88258
2023-01-20 10:00:00.000000000,1674180000000000000,18315.0,18375.0,18300.0,18345.0,623,88258,88250
2023-01-20 10:05:00.000000000,1674180300000000000,18345.0,18345.0,18270.0,18290.0,1333,88250,88851
2023-01-20 10:10:00.000000000,1674180600000000000,18290.0,18300.0,18235.0,18285.0,655,88851,88906
2023-01-20 10:30:00.000000000,1674181800000000000,18285.0,18300.0,18225.0,18245.0,546,88906,88984
2023-01-20 10:35:00.000000000,1674182100000000000,18245.0,18275.0,18230.0,18260.0,352,88984,89130
2023-01-20 10:40:00.000000000,1674182400000000000,18260.0,18260.0,18215.0,18225.0,540,89130,89294
2023-01-20 10:45:00.000000000,1674182700000000000,18225.0,18260.0,18225.0,18250.0,564,89294,89564
2023-01-20 10:50:00.000000000,1674183000000000000,18250.0,18255.0,18225.0,18235.0,421,89564,89717
2023-01-20 10:55:00.000000000,1674183300000000000,18235.0,18290.0,18230.0,18285.0,788,89717,89883
2023-01-20 11:00:00.000000000,1674183600000000000,18285.0,18305.0,18265.0,18300.0,751,89883,90058
2023-01-20 11:05:00.000000000,1674183900000000000,18300.0,18300.0,18280.0,18285.0,294,90058,90133
