datetime,datetime_nano,KQ.m@SHFE.ss.open,KQ.m@SHFE.ss.high,KQ.m@SHFE.ss.low,KQ.m@SHFE.ss.close,KQ.m@SHFE.ss.volume,KQ.m@SHFE.ss.open_oi,KQ.m@SHFE.ss.close_oi
2020-10-19 00:00:00.000000000,1603036800000000000,14480.0,14785.0,14455.0,14495.0,36665,36318,37432
2020-10-20 00:00:00.000000000,1603123200000000000,14510.0,14555.0,14390.0,14505.0,25638,37432,36454
2020-10-21 00:00:00.000000000,1603209600000000000,14590.0,14710.0,14510.0,14695.0,33886,36454,34702
2020-10-22 00:00:00.000000000,1603296000000000000,14675.0,14795.0,14465.0,14515.0,36315,34702,30184
2020-10-23 00:00:00.000000000,1603382400000000000,14530.0,14675.0,14465.0,14535.0,33350,30184,22265
2020-10-26 00:00:00.000000000,1603641600000000000,14560.0,14570.0,14225.0,14250.0,31194,22265,15364
2020-10-27 00:00:00.000000000,1603728000000000000,14245.0,14300.0,14190.0,14290.0,22128,15364,35887
2020-10-28 00:00:00.000000000,1603814400000000000,14270.0,14925.0,14110.0,14775.0,62877,35887,44468
2020-10-29 00:00:00.000000000,1603900800000000000,14670.0,14695.0,14310.0,14345.0,45581,44468,41540
2020-10-30 00:00:00.000000000,1603987200000000000,14270.0,14400.0,14115.0,14115.0,47563,41540,38688
2020-11-02 00:00:00.000000000,1604246400000000000,14100.0,14200.0,13805.0,13805.0,47691,38688,43495
2020-11-03 00:00:00.000000000,1604332800000000000,13805.0,13925.0,13750.0,13865.0,37203,43495,45298
2020-11-04 00:00:00.000000000,1604419200000000000,13875.0,14040.0,13700.0,13855.0,39798,45298,45275
2020-11-05 00:00:00.000000000,1604505600000000000,13900.0,13950.0,13720.0,13830.0,37856,45275,47734
2020-11-06 00:00:00.000000000,1604592000000000000,13895.0,14000.0,13760.0,13855.0,38669,47734,48056
2020-11-09 00:00:00.000000000,1604851200000000000,13880.0,14070.0,13560.0,13980.0,51716,48056,49073
2020-11-10 00:00:00.000000000,1604937600000000000,14035.0,14055.0,13750.0,13785.0,49285,49073,50175
2020-11-11 00:00:00.000000000,1605024000000000000,13760.0,13795.0,13620.0,13675.0,49343,50175,52179
2020-11-12 00:00:00.000000000,1605110400000000000,13650.0,13675.0,13460.0,13490.0,53335,52179,53102
2020-11-13 00:00:00.000000000,1605196800000000000,13510.0,13630.0,13480.0,13550.0,37248,53102,51387
2020-11-16 00:00:00.000000000,1605456000000000000,13550.0,13700.0,13260.0,13305.0,64898,51387,54447
2020-11-17 00:00:00.000000000,1605542400000000000,13280.0,13310.0,12950.0,12995.0,78432,54447,57209
2020-11-18 00:00:00.000000000,1605628800000000000,13030.0,13110.0,12955.0,13040.0,61609,57209,56472
2020-11-19 00:00:00.000000000,1605715200000000000,13020.0,13210.0,12860.0,13145.0,68923,56472,53210
2020-11-20 00:00:00.000000000,1605801600000000000,13185.0,13265.0,13120.0,13170.0,52949,53210,49915
2020-11-23 00:00:00.000000000,1606060800000000000,13155.0,13435.0,13150.0,13365.0,71791,49915,43593
2020-11-24 00:00:00.000000000,1606147200000000000,13345.0,13420.0,13205.0,13405.0,47485,43593,38634
2020-11-25 00:00:00.000000000,1606233600000000000,13380.0,13590.0,13055.0,13270.0,68985,38634,26710
2020-11-26 00:00:00.000000000,1606320000000000000,13230.0,13295.0,13125.0,13180.0,26566,26710,24996
2020-11-27 00:00:00.000000000,1606406400000000000,13200.0,13420.0,13180.0,13370.0,44614,24996,60570
2020-11-30 00:00:00.000000000,1606665600000000000,13380.0,13465.0,13265.0,13315.0,50530,60570,62625
2020-12-01 00:00:00.000000000,1606752000000000000,13345.0,13355.0,13030.0,13265.0,52488,62625,65249
2020-12-02 00:00:00.000000000,1606838400000000000,13300.0,13410.0,13255.0,13375.0,47050,65249,68387
2020-12-03 00:00:00.000000000,1606924800000000000,13320.0,13505.0,13265.0,13330.0,65610,68387,70178
2020-12-04 00:00:00.000000000,1607011200000000000,13380.0,13380.0,13225.0,13320.0,48892,70178,69261
2020-12-07 00:00:00.000000000,1607270400000000000,13355.0,13535.0,13320.0,13505.0,67535,69261,77109
2020-12-08 00:00:00.000000000,1607356800000000000,13480.0,13615.0,13400.0,13460.0,54503,77109,76447
2020-12-09 00:00:00.000000000,1607443200000000000,13465.0,13585.0,13410.0,13525.0,47883,76447,77359
2020-12-10 00:00:00.000000000,1607529600000000000,13530.0,13695.0,13420.0,13460.0,70310,77359,80490
2020-12-11 00:00:00.000000000,1607616000000000000,13495.0,14165.0,13485.0,13930.0,124456,80490,77958
2020-12-14 00:00:00.000000000,1607875200000000000,13905.0,14365.0,13815.0,14135.0,108018,77958,80567
2020-12-15 00:00:00.000000000,1607961600000000000,14190.0,14315.0,13955.0,14055.0,91530,80567,78292
2020-12-16 00:00:00.000000000,1608048000000000000,14070.0,14190.0,13705.0,13785.0,94994,78292,75092
2020-12-17 00:00:00.000000000,1608134400000000000,13785.0,13905.0,13770.0,13885.0,56286,75092,74522
2020-12-18 00:00:00.000000000,1608220800000000000,13905.0,13995.0,13765.0,13965.0,79662,74522,76327
2020-12-21 00:00:00.000000000,1608480000000000000,13955.0,14095.0,13730.0,13995.0,102741,76327,74416
2020-12-22 00:00:00.000000000,1608566400000000000,13895.0,13960.0,13260.0,13300.0,117094,74416,65320
2020-12-23 00:00:00.000000000,1608652800000000000,13335.0,13410.0,13090.0,13305.0,70948,65320,60826
2020-12-24 00:00:00.000000000,1608739200000000000,13330.0,13470.0,13280.0,13385.0,55887,60826,52116
2020-12-25 00:00:00.000000000,1608825600000000000,13405.0,13705.0,13355.0,13690.0,59235,52116,38494
2020-12-28 00:00:00.000000000,1609084800000000000,13740.0,13780.0,13505.0,13595.0,38477,38494,32251
2020-12-29 00:00:00.000000000,1609171200000000000,13575.0,13660.0,13265.0,13295.0,38752,32251,29288
2020-12-30 00:00:00.000000000,1609257600000000000,13335.0,13440.0,13280.0,13385.0,56183,29288,76738
2020-12-31 00:00:00.000000000,1609344000000000000,13355.0,13475.0,13315.0,13440.0,47612,76738,78764
2021-01-04 00:00:00.000000000,1609689600000000000,13450.0,13750.0,13420.0,13735.0,48744,78764,80399
2021-01-05 00:00:00.000000000,1609776000000000000,13750.0,14000.0,13635.0,13960.0,76000,80399,91412
2021-01-06 00:00:00.000000000,1609862400000000000,13980.0,14165.0,13895.0,14030.0,87696,91412,99134
2021-01-07 00:00:00.000000000,1609948800000000000,14050.0,14725.0,14045.0,14725.0,141595,99134,120548
2021-01-08 00:00:00.000000000,1610035200000000000,14790.0,15045.0,14225.0,14445.0,250317,120548,115563
2021-01-11 00:00:00.000000000,1610294400000000000,14500.0,14550.0,13930.0,13930.0,146554,115563,111900
2021-01-12 00:00:00.000000000,1610380800000000000,13740.0,13960.0,13580.0,13905.0,139737,111900,103931
2021-01-13 00:00:00.000000000,1610467200000000000,13900.0,14085.0,13760.0,13910.0,110775,103931,103660
2021-01-14 00:00:00.000000000,1610553600000000000,13890.0,14020.0,13700.0,13935.0,112216,103660,100713
2021-01-15 00:00:00.000000000,1610640000000000000,13985.0,14225.0,13875.0,13970.0,136112,100713,94327
2021-01-18 00:00:00.000000000,1610899200000000000,13980.0,14385.0,13935.0,14335.0,103181,94327,94537
2021-01-19 00:00:00.000000000,1610985600000000000,14320.0,14445.0,14185.0,14300.0,97867,94537,93308
2021-01-20 00:00:00.000000000,1611072000000000000,14330.0,14500.0,14200.0,14405.0,110283,93308,91194
2021-01-21 00:00:00.000000000,1611158400000000000,14420.0,14580.0,14330.0,14400.0,98404,91194,89875
2021-01-22 00:00:00.000000000,1611244800000000000,14405.0,14435.0,14035.0,14085.0,105911,89875,81250
2021-01-25 00:00:00.000000000,1611504000000000000,14095.0,14430.0,13980.0,14365.0,101208,81250,70944
2021-01-26 00:00:00.000000000,1611590400000000000,14340.0,14680.0,14260.0,14450.0,110287,70944,59377
2021-01-27 00:00:00.000000000,1611676800000000000,14490.0,14610.0,14255.0,14360.0,83550,59377,47675
2021-01-28 00:00:00.000000000,1611763200000000000,14290.0,14340.0,14155.0,14215.0,76015,47675,41225
2021-01-29 00:00:00.000000000,1611849600000000000,14220.0,14380.0,14205.0,14260.0,66586,41225,35907
2021-02-01 00:00:00.000000000,1612108800000000000,14275.0,14540.0,14270.0,14450.0,60255,35907,33356
2021-02-02 00:00:00.000000000,1612195200000000000,14430.0,14465.0,13870.0,14230.0,46326,33356,29931
2021-02-03 00:00:00.000000000,1612281600000000000,14180.0,14205.0,14020.0,14185.0,49348,29931,24185
2021-02-04 00:00:00.000000000,1612368000000000000,14290.0,14520.0,14190.0,14285.0,111047,24185,105085
2021-02-05 00:00:00.000000000,1612454400000000000,14280.0,14430.0,14230.0,14380.0,83247,105085,110800
2021-02-08 00:00:00.000000000,1612713600000000000,14445.0,14485.0,14220.0,14460.0,84379,110800,110887
2021-02-09 00:00:00.000000000,1612800000000000000,14475.0,14500.0,14305.0,14460.0,67897,110887,104895
2021-02-10 00:00:00.000000000,1612886400000000000,14455.0,14685.0,14380.0,14490.0,84156,104895,103366
2021-02-18 00:00:00.000000000,1613577600000000000,14750.0,14940.0,14560.0,14860.0,56693,103366,104971
2021-02-19 00:00:00.000000000,1613664000000000000,14950.0,15335.0,14920.0,15330.0,101304,104971,106749
2021-02-22 00:00:00.000000000,1613923200000000000,15390.0,15680.0,15175.0,15280.0,125666,106749,102977
2021-02-23 00:00:00.000000000,1614009600000000000,15280.0,15590.0,15130.0,15330.0,120914,102977,90539
2021-02-24 00:00:00.000000000,1614096000000000000,15275.0,15325.0,15110.0,15195.0,90063,90539,70706
2021-02-25 00:00:00.000000000,1614182400000000000,15225.0,15620.0,15205.0,15500.0,98664,70706,57662
2021-02-26 00:00:00.000000000,1614268800000000000,15440.0,15535.0,14840.0,15005.0,89273,57662,43514
2021-03-01 00:00:00.000000000,1614528000000000000,14980.0,15300.0,14935.0,15060.0,73907,43514,35587
2021-03-02 00:00:00.000000000,1614614400000000000,15100.0,15240.0,14775.0,14900.0,119204,35587,90473
2021-03-03 00:00:00.000000000,1614700800000000000,15005.0,15075.0,14590.0,14685.0,106258,90473,93800
2021-03-04 00:00:00.000000000,1614787200000000000,14350.0,14410.0,13990.0,13990.0,124051,93800,99435
2021-03-05 00:00:00.000000000,1614873600000000000,13750.0,14300.0,13675.0,14235.0,207683,99435,101452
2021-03-08 00:00:00.000000000,1615132800000000000,14260.0,14585.0,14080.0,14170.0,166145,101452,101217
2021-03-09 00:00:00.000000000,1615219200000000000,14105.0,14260.0,13945.0,13945.0,115288,101217,103594
2021-03-10 00:00:00.000000000,1615305600000000000,14000.0,14105.0,13745.0,13850.0,141660,103594,103486
2021-03-11 00:00:00.000000000,1615392000000000000,13865.0,14110.0,13860.0,14070.0,119372,103486,100864
2021-03-12 00:00:00.000000000,1615478400000000000,14150.0,14175.0,13930.0,13950.0,95800,100864,99913
2021-03-15 00:00:00.000000000,1615737600000000000,13960.0,14140.0,13780.0,14045.0,129755,99913,95291
2021-03-16 00:00:00.000000000,1615824000000000000,14050.0,14120.0,13915.0,13935.0,84591,95291,95345
2021-03-17 00:00:00.000000000,1615910400000000000,13970.0,14050.0,13800.0,13955.0,81262,95345,91474
2021-03-18 00:00:00.000000000,1615996800000000000,13960.0,14085.0,13910.0,14030.0,81212,91474,89853
2021-03-19 00:00:00.000000000,1616083200000000000,14025.0,14115.0,13890.0,13965.0,105247,89853,87158
2021-03-22 00:00:00.000000000,1616342400000000000,13975.0,14280.0,13860.0,14190.0,126687,87158,82713
2021-03-23 00:00:00.000000000,1616428800000000000,14230.0,14325.0,14155.0,14300.0,86275,82713,80869
2021-03-24 00:00:00.000000000,1616515200000000000,14280.0,14335.0,14120.0,14235.0,83920,80869,77183
2021-03-25 00:00:00.000000000,1616601600000000000,14290.0,14450.0,14265.0,14280.0,88722,77183,71529
2021-03-26 00:00:00.000000000,1616688000000000000,14250.0,14465.0,14210.0,14460.0,80334,71529,56036
2021-03-29 00:00:00.000000000,1616947200000000000,14465.0,14510.0,14370.0,14500.0,60698,56036,51946
2021-03-30 00:00:00.000000000,1617033600000000000,14500.0,14715.0,14500.0,14695.0,64009,51946,45509
2021-03-31 00:00:00.000000000,1617120000000000000,14685.0,14735.0,14340.0,14415.0,61703,45509,36725
2021-04-01 00:00:00.000000000,1617206400000000000,14445.0,14495.0,14260.0,14285.0,39873,36725,31419
2021-04-02 00:00:00.000000000,1617292800000000000,14250.0,14310.0,14110.0,14275.0,68666,31419,86463
2021-04-06 00:00:00.000000000,1617638400000000000,14310.0,14460.0,14270.0,14310.0,50389,86463,89254
2021-04-07 00:00:00.000000000,1617724800000000000,14320.0,14490.0,14315.0,14470.0,67310,89254,89458
2021-04-08 00:00:00.000000000,1617811200000000000,14470.0,14550.0,14310.0,14475.0,82452,89458,93239
2021-04-09 00:00:00.000000000,1617897600000000000,14490.0,14705.0,14400.0,14400.0,114078,93239,103761
2021-04-12 00:00:00.000000000,1618156800000000000,14400.0,14570.0,14050.0,14060.0,123003,103761,101397
2021-04-13 00:00:00.000000000,1618243200000000000,14045.0,14125.0,13875.0,13965.0,114162,101397,105499
2021-04-14 00:00:00.000000000,1618329600000000000,13965.0,14045.0,13805.0,13845.0,87209,105499,112166
2021-04-15 00:00:00.000000000,1618416000000000000,13900.0,13930.0,13765.0,13845.0,95701,112166,112576
2021-04-16 00:00:00.000000000,1618502400000000000,13825.0,13980.0,13800.0,13925.0,92405,112576,110768
2021-04-19 00:00:00.000000000,1618761600000000000,13935.0,14020.0,13770.0,13950.0,94873,110768,106515
2021-04-20 00:00:00.000000000,1618848000000000000,13950.0,14055.0,13860.0,13955.0,82948,106515,107716
2021-04-21 00:00:00.000000000,1618934400000000000,13945.0,13960.0,13810.0,13915.0,102184,107716,105765
2021-04-22 00:00:00.000000000,1619020800000000000,13915.0,13960.0,13830.0,13840.0,88077,105765,106681
2021-04-23 00:00:00.000000000,1619107200000000000,13860.0,14025.0,13850.0,14005.0,89969,106681,99591
2021-04-26 00:00:00.000000000,1619366400000000000,14020.0,14230.0,13975.0,14190.0,112142,99591,77126
2021-04-27 00:00:00.000000000,1619452800000000000,14185.0,14530.0,14155.0,14520.0,88368,77126,66025
2021-04-28 00:00:00.000000000,1619539200000000000,14530.0,14665.0,14360.0,14660.0,80195,66025,59907
2021-04-29 00:00:00.000000000,1619625600000000000,14635.0,14640.0,14370.0,14510.0,101624,59907,49976
2021-04-30 00:00:00.000000000,1619712000000000000,14510.0,14630.0,14420.0,14495.0,74579,49976,41074
2021-05-06 00:00:00.000000000,1620230400000000000,14630.0,15150.0,14555.0,15130.0,52359,41074,39167
2021-05-07 00:00:00.000000000,1620316800000000000,15240.0,15240.0,14915.0,14980.0,52842,39167,34573
2021-05-10 00:00:00.000000000,1620576000000000000,15010.0,15560.0,14715.0,15295.0,142528,34573,75452
2021-05-11 00:00:00.000000000,1620662400000000000,15300.0,15415.0,15065.0,15395.0,113817,75452,79046
2021-05-12 00:00:00.000000000,1620748800000000000,15415.0,15890.0,15380.0,15580.0,141402,79046,82109
2021-05-13 00:00:00.000000000,1620835200000000000,15550.0,15780.0,15130.0,15260.0,144399,82109,80318
2021-05-14 00:00:00.000000000,1620921600000000000,15220.0,15305.0,14845.0,15110.0,104686,80318,80972
2021-05-17 00:00:00.000000000,1621180800000000000,15155.0,15485.0,15125.0,15285.0,101614,80972,80140
2021-05-18 00:00:00.000000000,1621267200000000000,15285.0,15700.0,15125.0,15645.0,102510,80140,82214
2021-05-19 00:00:00.000000000,1621353600000000000,15645.0,15735.0,15420.0,15565.0,107499,82214,82842
2021-05-20 00:00:00.000000000,1621440000000000000,15345.0,15400.0,14830.0,15130.0,167166,82842,75131
2021-05-21 00:00:00.000000000,1621526400000000000,15130.0,15335.0,15000.0,15165.0,150933,75131,77416
2021-05-24 00:00:00.000000000,1621785600000000000,15300.0,15310.0,14840.0,15000.0,153054,77416,72254
2021-05-25 00:00:00.000000000,1621872000000000000,15080.0,15165.0,14870.0,14920.0,94824,72254,66377
2021-05-26 00:00:00.000000000,1621958400000000000,14910.0,15035.0,14780.0,14880.0,118819,66377,51222
2021-05-27 00:00:00.000000000,1622044800000000000,14860.0,15140.0,14825.0,15090.0,119873,51222,49262
2021-05-28 00:00:00.000000000,1622131200000000000,15130.0,15530.0,15095.0,15495.0,154539,49262,51152
2021-05-31 00:00:00.000000000,1622390400000000000,15435.0,15840.0,15400.0,15750.0,139766,51152,54279
2021-06-01 00:00:00.000000000,1622476800000000000,15750.0,16245.0,15645.0,16165.0,125993,54279,57520
2021-06-02 00:00:00.000000000,1622563200000000000,16100.0,16230.0,15900.0,16125.0,109201,57520,54066
2021-06-03 00:00:00.000000000,1622649600000000000,16110.0,16330.0,15950.0,16090.0,146291,54066,50771
2021-06-04 00:00:00.000000000,1622736000000000000,15935.0,15990.0,15535.0,15535.0,124908,50771,42357
2021-06-07 00:00:00.000000000,1622995200000000000,15605.0,15860.0,15465.0,15530.0,103818,42357,35785
2021-06-08 00:00:00.000000000,1623081600000000000,15560.0,15605.0,15435.0,15460.0,79927,35785,31087
2021-06-09 00:00:00.000000000,1623168000000000000,15465.0,15855.0,15460.0,15810.0,75301,31087,31528
2021-06-10 00:00:00.000000000,1623254400000000000,15910.0,15980.0,15755.0,15905.0,73547,31528,30659
2021-06-11 00:00:00.000000000,1623340800000000000,15920.0,16600.0,15875.0,16585.0,109765,30659,32642
2021-06-15 00:00:00.000000000,1623686400000000000,16585.0,16585.0,16135.0,16390.0,65907,32642,27851
2021-06-16 00:00:00.000000000,1623772800000000000,16275.0,16450.0,16050.0,16075.0,79405,27851,23707
2021-06-17 00:00:00.000000000,1623859200000000000,16100.0,16250.0,15940.0,16160.0,65705,23707,21159
2021-06-18 00:00:00.000000000,1623945600000000000,16080.0,16350.0,16010.0,16155.0,81925,21159,20033
2021-06-21 00:00:00.000000000,1624204800000000000,16150.0,16280.0,15975.0,16080.0,73307,20033,18078
2021-06-22 00:00:00.000000000,1624291200000000000,16090.0,17215.0,16035.0,16435.0,73036,18078,16597
2021-06-23 00:00:00.000000000,1624377600000000000,16315.0,16540.0,16215.0,16365.0,130499,16597,69943
2021-06-24 00:00:00.000000000,1624464000000000000,16480.0,16635.0,16320.0,16615.0,126497,69943,73279
2021-06-25 00:00:00.000000000,1624550400000000000,16700.0,16925.0,16615.0,16750.0,153681,73279,71021
2021-06-28 00:00:00.000000000,1624809600000000000,16755.0,16945.0,16515.0,16645.0,159578,71021,60291
2021-06-29 00:00:00.000000000,1624896000000000000,16560.0,16710.0,16445.0,16555.0,118520,60291,57382
2021-06-30 00:00:00.000000000,1624982400000000000,16620.0,16840.0,16610.0,16830.0,116653,57382,60277
2021-07-01 00:00:00.000000000,1625068800000000000,16835.0,16990.0,16505.0,16550.0,124673,60277,58793
2021-07-02 00:00:00.000000000,1625155200000000000,16600.0,16700.0,16310.0,16330.0,117974,58793,49562
2021-07-05 00:00:00.000000000,1625414400000000000,16380.0,16750.0,16350.0,16665.0,112864,49562,47986
2021-07-06 00:00:00.000000000,1625500800000000000,16680.0,16970.0,16585.0,16880.0,96145,47986,51928
2021-07-07 00:00:00.000000000,1625587200000000000,16860.0,16895.0,16560.0,16825.0,109395,51928,47936
2021-07-08 00:00:00.000000000,1625673600000000000,16825.0,17275.0,16825.0,17135.0,175232,47936,56204
2021-07-09 00:00:00.000000000,1625760000000000000,17135.0,17375.0,17050.0,17360.0,153335,56204,60311
2021-07-12 00:00:00.000000000,1626019200000000000,17400.0,17495.0,17150.0,17305.0,140197,60311,52344
2021-07-13 00:00:00.000000000,1626105600000000000,17295.0,17470.0,17110.0,17400.0,96676,52344,51406
2021-07-14 00:00:00.000000000,1626192000000000000,17355.0,17965.0,17300.0,17890.0,140443,51406,54509
2021-07-15 00:00:00.000000000,1626278400000000000,17980.0,18240.0,17760.0,18150.0,149773,54509,52638
2021-07-16 00:00:00.000000000,1626364800000000000,18140.0,19175.0,18140.0,18740.0,331300,52638,50030
2021-07-19 00:00:00.000000000,1626624000000000000,18745.0,19045.0,18520.0,18705.0,202581,50030,43783
2021-07-20 00:00:00.000000000,1626710400000000000,18565.0,18620.0,18105.0,18490.0,167073,43783,35014
2021-07-21 00:00:00.000000000,1626796800000000000,18480.0,18760.0,18270.0,18375.0,106108,35014,31928
2021-07-22 00:00:00.000000000,1626883200000000000,18375.0,18740.0,18295.0,18575.0,112904,31928,28927
2021-07-23 00:00:00.000000000,1626969600000000000,18740.0,19400.0,18715.0,19320.0,166712,28927,25222
2021-07-26 00:00:00.000000000,1627228800000000000,19350.0,19755.0,19225.0,19540.0,116026,25222,19794
2021-07-27 00:00:00.000000000,1627315200000000000,19470.0,19870.0,18925.0,19045.0,155983,19794,43948
2021-07-28 00:00:00.000000000,1627401600000000000,19235.0,19540.0,18770.0,19120.0,231537,43948,48756
2021-07-29 00:00:00.000000000,1627488000000000000,19205.0,19765.0,19130.0,19755.0,213982,48756,56797
2021-07-30 00:00:00.000000000,1627574400000000000,19855.0,20065.0,19700.0,19995.0,281006,56797,62169
2021-08-02 00:00:00.000000000,1627833600000000000,20090.0,20180.0,19215.0,19390.0,330175,62169,55997
2021-08-03 00:00:00.000000000,1627920000000000000,19375.0,19500.0,18580.0,18715.0,218863,55997,56549
2021-08-04 00:00:00.000000000,1628006400000000000,18565.0,19115.0,18520.0,18900.0,219900,56549,53765
2021-08-05 00:00:00.000000000,1628092800000000000,18895.0,19205.0,18580.0,18785.0,246605,53765,52963
2021-08-06 00:00:00.000000000,1628179200000000000,18805.0,19060.0,18750.0,19015.0,170096,52963,54051
2021-08-09 00:00:00.000000000,1628438400000000000,19005.0,19050.0,18050.0,18160.0,192702,54051,56596
2021-08-10 00:00:00.000000000,1628524800000000000,18050.0,18430.0,18025.0,18405.0,105735,56596,49163
2021-08-11 00:00:00.000000000,1628611200000000000,18370.0,18490.0,18050.0,18220.0,102926,49163,51953
2021-08-12 00:00:00.000000000,1628697600000000000,18305.0,18845.0,18275.0,18535.0,127748,51953,47876
2021-08-13 00:00:00.000000000,1628784000000000000,18530.0,18535.0,18130.0,18240.0,99018,47876,44183
2021-08-16 00:00:00.000000000,1629043200000000000,18245.0,18465.0,18020.0,18105.0,96140,44183,43066
2021-08-17 00:00:00.000000000,1629129600000000000,18120.0,18500.0,17945.0,18380.0,90957,43066,40393
2021-08-18 00:00:00.000000000,1629216000000000000,18230.0,18430.0,18020.0,18120.0,89382,40393,38219
2021-08-19 00:00:00.000000000,1629302400000000000,18120.0,18130.0,17525.0,17625.0,99415,38219,36856
2021-08-20 00:00:00.000000000,1629388800000000000,17440.0,17740.0,17380.0,17640.0,95318,36856,33415
2021-08-23 00:00:00.000000000,1629648000000000000,17640.0,17945.0,17500.0,17720.0,79239,33415,29607
2021-08-24 00:00:00.000000000,1629734400000000000,17770.0,17865.0,17665.0,17765.0,48933,29607,22685
2021-08-25 00:00:00.000000000,1629820800000000000,17830.0,18090.0,17810.0,18000.0,50308,22685,19088
2021-08-26 00:00:00.000000000,1629907200000000000,17820.0,17870.0,17500.0,17565.0,73866,19088,45633
2021-08-27 00:00:00.000000000,1629993600000000000,17565.0,17660.0,17310.0,17545.0,82206,45633,47114
2021-08-30 00:00:00.000000000,1630252800000000000,17575.0,18165.0,17425.0,18125.0,97149,47114,49296
2021-08-31 00:00:00.000000000,1630339200000000000,18275.0,18500.0,18070.0,18455.0,102063,49296,52778
2021-09-01 00:00:00.000000000,1630425600000000000,18460.0,18485.0,17485.0,17560.0,124648,52778,48948
2021-09-02 00:00:00.000000000,1630512000000000000,17635.0,17950.0,17470.0,17805.0,90671,48948,43394
2021-09-03 00:00:00.000000000,1630598400000000000,17800.0,18760.0,17730.0,18715.0,163114,43394,53069
2021-09-06 00:00:00.000000000,1630857600000000000,18825.0,19585.0,18800.0,19585.0,202432,53069,54521
2021-09-07 00:00:00.000000000,1630944000000000000,19680.0,19815.0,19185.0,19435.0,188371,54521,52648
2021-09-08 00:00:00.000000000,1631030400000000000,19420.0,19460.0,19045.0,19365.0,126393,52648,49070
2021-09-09 00:00:00.000000000,1631116800000000000,19410.0,19890.0,19165.0,19465.0,150904,49070,52624
2021-09-10 00:00:00.000000000,1631203200000000000,19585.0,20005.0,19315.0,19535.0,155674,52624,45982
2021-09-13 00:00:00.000000000,1631462400000000000,19610.0,19720.0,18960.0,19180.0,123459,45982,46108
2021-09-14 00:00:00.000000000,1631548800000000000,19180.0,19190.0,18760.0,19010.0,97521,46108,41050
2021-09-15 00:00:00.000000000,1631635200000000000,19250.0,19855.0,18975.0,19815.0,135581,41050,48453
2021-09-16 00:00:00.000000000,1631721600000000000,20085.0,20680.0,19945.0,20680.0,159043,48453,49007
2021-09-17 00:00:00.000000000,1631808000000000000,20865.0,21900.0,20550.0,21825.0,302778,49007,55534
2021-09-22 00:00:00.000000000,1632240000000000000,21755.0,22050.0,21260.0,21965.0,120493,55534,45432
2021-09-23 00:00:00.000000000,1632326400000000000,21970.0,22425.0,21445.0,21865.0,204821,45432,51571
2021-09-24 00:00:00.000000000,1632412800000000000,21900.0,22050.0,20490.0,20945.0,195306,51571,38329
2021-09-27 00:00:00.000000000,1632672000000000000,20730.0,21120.0,20200.0,20415.0,126086,38329,27182
2021-09-28 00:00:00.000000000,1632758400000000000,20365.0,20635.0,20220.0,20520.0,52463,27182,15162
2021-09-29 00:00:00.000000000,1632844800000000000,20205.0,20830.0,19405.0,19690.0,153825,15162,56306
2021-09-30 00:00:00.000000000,1632931200000000000,19680.0,20020.0,19295.0,19750.0,83832,56306,42846
2021-10-08 00:00:00.000000000,1633622400000000000,20590.0,20975.0,20075.0,20540.0,39292,42846,41923
2021-10-11 00:00:00.000000000,1633881600000000000,20540.0,20970.0,19820.0,20070.0,91717,41923,49152
2021-10-12 00:00:00.000000000,1633968000000000000,20205.0,20310.0,19715.0,20050.0,84018,49152,41937
2021-10-13 00:00:00.000000000,1634054400000000000,20090.0,20480.0,19500.0,20130.0,112283,41937,45509
2021-10-14 00:00:00.000000000,1634140800000000000,20230.0,20400.0,19745.0,20130.0,90540,45509,41151
2021-10-15 00:00:00.000000000,1634227200000000000,20205.0,20815.0,20190.0,20780.0,99044,41151,42179
2021-10-18 00:00:00.000000000,1634486400000000000,21025.0,21325.0,20315.0,20680.0,84649,42179,37673
2021-10-19 00:00:00.000000000,1634572800000000000,20700.0,20975.0,20200.0,20400.0,66638,37673,34218
2021-10-20 00:00:00.000000000,1634659200000000000,20470.0,20650.0,19915.0,20075.0,70498,34218,30117
2021-10-21 00:00:00.000000000,1634745600000000000,20085.0,21280.0,19950.0,20470.0,86429,30117,33025
2021-10-22 00:00:00.000000000,1634832000000000000,20330.0,20515.0,19850.0,20260.0,82294,33025,24464
2021-10-25 00:00:00.000000000,1635091200000000000,20150.0,20555.0,19810.0,20025.0,61913,24464,18593
2021-10-26 00:00:00.000000000,1635177600000000000,19600.0,20390.0,19600.0,20270.0,134515,18593,42381
2021-10-27 00:00:00.000000000,1635264000000000000,20310.0,20460.0,19630.0,19630.0,148230,42381,40092
2021-10-28 00:00:00.000000000,1635350400000000000,19380.0,19800.0,18375.0,19295.0,282260,40092,36770
2021-10-29 00:00:00.000000000,1635436800000000000,19255.0,19500.0,18905.0,19080.0,102428,36770,43883
2021-11-01 00:00:00.000000000,1635696000000000000,18850.0,19180.0,18605.0,18860.0,92902,43883,44812
2021-11-02 00:00:00.000000000,1635782400000000000,18975.0,19080.0,18150.0,18680.0,114181,44812,49165
2021-11-03 00:00:00.000000000,1635868800000000000,18685.0,18885.0,18245.0,18565.0,90968,49165,50756
2021-11-04 00:00:00.000000000,1635955200000000000,18530.0,18565.0,18070.0,18130.0,86934,50756,51108
