datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2017-10-26 00:00:00.000000000,1508947200000000000,54890.0,55160.0,54670.0,54780.0,126814,96756,93317
2017-10-27 00:00:00.000000000,1509033600000000000,54680.0,54880.0,53840.0,53990.0,136008,93317,91773
2017-10-30 00:00:00.000000000,1509292800000000000,53600.0,53770.0,53250.0,53570.0,123298,91773,83340
2017-10-31 00:00:00.000000000,1509379200000000000,53700.0,54170.0,53350.0,53820.0,91975,83340,80593
2017-11-01 00:00:00.000000000,1509465600000000000,53560.0,54950.0,53430.0,54460.0,130278,80593,76972
2017-11-02 00:00:00.000000000,1509552000000000000,54360.0,54420.0,53820.0,54050.0,94427,76972,75101
2017-11-03 00:00:00.000000000,1509638400000000000,53880.0,54750.0,53850.0,54310.0,95229,75101,75571
2017-11-06 00:00:00.000000000,1509897600000000000,54380.0,54780.0,53830.0,54670.0,116432,75571,79957
2017-11-07 00:00:00.000000000,1509984000000000000,54630.0,55060.0,54390.0,54600.0,91451,79957,81648
2017-11-08 00:00:00.000000000,1510070400000000000,54280.0,54420.0,53370.0,53420.0,152857,81648,84966
2017-11-09 00:00:00.000000000,1510156800000000000,53650.0,53990.0,53060.0,53230.0,137851,84966,85275
2017-11-10 00:00:00.000000000,1510243200000000000,53290.0,53780.0,53160.0,53580.0,98863,85275,85035
2017-11-13 00:00:00.000000000,1510502400000000000,53650.0,53720.0,53320.0,53650.0,81113,85035,86309
2017-11-14 00:00:00.000000000,1510588800000000000,53460.0,54570.0,53230.0,54030.0,179116,86309,86350
2017-11-15 00:00:00.000000000,1510675200000000000,53950.0,54110.0,52630.0,52850.0,204847,86350,85854
2017-11-16 00:00:00.000000000,1510761600000000000,53020.0,53110.0,52540.0,52810.0,106364,85854,86417
2017-11-17 00:00:00.000000000,1510848000000000000,53100.0,53220.0,52660.0,52910.0,106249,86417,89491
2017-11-20 00:00:00.000000000,1511107200000000000,52880.0,53480.0,52620.0,52950.0,96892,89491,89398
2017-11-21 00:00:00.000000000,1511193600000000000,53070.0,53700.0,52910.0,53430.0,112092,89398,87390
2017-11-22 00:00:00.000000000,1511280000000000000,53620.0,54260.0,53530.0,54110.0,120994,87390,88658
2017-11-23 00:00:00.000000000,1511366400000000000,53930.0,54290.0,53800.0,53850.0,85868,88658,85081
2017-11-24 00:00:00.000000000,1511452800000000000,53840.0,54430.0,53800.0,54340.0,84173,85081,84915
2017-11-27 00:00:00.000000000,1511712000000000000,54460.0,54700.0,53720.0,53770.0,110135,84915,82129
2017-11-28 00:00:00.000000000,1511798400000000000,53860.0,53990.0,53170.0,53410.0,99570,82129,76751
2017-11-29 00:00:00.000000000,1511884800000000000,53170.0,53400.0,52940.0,53150.0,92320,76751,74750
2017-11-30 00:00:00.000000000,1511971200000000000,52940.0,53050.0,52390.0,52840.0,132293,74750,78409
2017-12-01 00:00:00.000000000,1512057600000000000,53050.0,53240.0,52620.0,52900.0,75133,78409,76663
2017-12-04 00:00:00.000000000,1512316800000000000,52770.0,53690.0,52690.0,53550.0,106341,76663,72336
2017-12-05 00:00:00.000000000,1512403200000000000,53440.0,53520.0,52450.0,52560.0,84687,72336,73806
2017-12-06 00:00:00.000000000,1512489600000000000,52150.0,52270.0,51060.0,51410.0,135731,73806,74750
2017-12-07 00:00:00.000000000,1512576000000000000,51470.0,51730.0,51150.0,51210.0,65598,74750,72974
2017-12-08 00:00:00.000000000,1512662400000000000,51380.0,51900.0,51230.0,51700.0,112905,72974,102696
2017-12-11 00:00:00.000000000,1512921600000000000,51540.0,51900.0,51240.0,51320.0,123556,102696,106788
2017-12-12 00:00:00.000000000,1513008000000000000,51540.0,52280.0,51410.0,52070.0,136203,106788,93849
2017-12-13 00:00:00.000000000,1513094400000000000,52150.0,52440.0,51850.0,52350.0,91992,93849,92776
2017-12-14 00:00:00.000000000,1513180800000000000,52550.0,52730.0,52150.0,52290.0,106726,92776,94844
2017-12-15 00:00:00.000000000,1513267200000000000,52610.0,53040.0,52520.0,52920.0,110117,94844,92663
2017-12-18 00:00:00.000000000,1513526400000000000,52860.0,53860.0,52780.0,53560.0,128221,92663,87008
2017-12-19 00:00:00.000000000,1513612800000000000,53580.0,53840.0,53280.0,53390.0,94382,87008,87811
2017-12-20 00:00:00.000000000,1513699200000000000,53450.0,53930.0,53380.0,53680.0,76287,87811,90232
2017-12-21 00:00:00.000000000,1513785600000000000,53870.0,54640.0,53810.0,54230.0,123751,90232,90811
2017-12-22 00:00:00.000000000,1513872000000000000,54270.0,54550.0,54020.0,54500.0,90282,90811,93333
2017-12-25 00:00:00.000000000,1514131200000000000,54390.0,55280.0,54380.0,54700.0,113214,93333,94683
2017-12-26 00:00:00.000000000,1514217600000000000,54700.0,55310.0,54450.0,55240.0,91218,94683,95814
2017-12-27 00:00:00.000000000,1514304000000000000,55380.0,55430.0,54810.0,54960.0,91073,95814,91831
2017-12-28 00:00:00.000000000,1514390400000000000,55120.0,55840.0,55030.0,55770.0,128879,91831,91184
2017-12-29 00:00:00.000000000,1514476800000000000,55550.0,55860.0,55260.0,55470.0,105162,91184,82302
2018-01-02 00:00:00.000000000,1514822400000000000,55420.0,55640.0,54840.0,55250.0,65358,82302,78558
2018-01-03 00:00:00.000000000,1514908800000000000,55110.0,55230.0,54700.0,54850.0,65102,78558,74905
2018-01-04 00:00:00.000000000,1514995200000000000,54730.0,55280.0,54560.0,55180.0,77074,74905,74368
2018-01-05 00:00:00.000000000,1515081600000000000,55280.0,55340.0,54660.0,54860.0,60701,74368,69063
2018-01-08 00:00:00.000000000,1515340800000000000,54560.0,54700.0,54270.0,54530.0,65333,69063,65060
2018-01-09 00:00:00.000000000,1515427200000000000,54600.0,55100.0,54530.0,55010.0,88186,65060,117601
2018-01-10 00:00:00.000000000,1515513600000000000,55010.0,55180.0,54680.0,54800.0,80599,117601,114817
2018-01-11 00:00:00.000000000,1515600000000000000,55250.0,55310.0,54900.0,55110.0,79484,114817,116108
2018-01-12 00:00:00.000000000,1515686400000000000,55050.0,55130.0,54260.0,54800.0,107000,116108,114364
2018-01-15 00:00:00.000000000,1515945600000000000,54530.0,55120.0,54350.0,54990.0,111858,114364,117550
2018-01-16 00:00:00.000000000,1516032000000000000,54960.0,55010.0,54180.0,54300.0,102959,117550,110763
2018-01-17 00:00:00.000000000,1516118400000000000,53880.0,54050.0,53570.0,53580.0,115712,110763,107026
2018-01-18 00:00:00.000000000,1516204800000000000,53730.0,53950.0,53450.0,53670.0,102102,107026,105803
2018-01-19 00:00:00.000000000,1516291200000000000,53800.0,53890.0,53550.0,53710.0,90328,105803,105648
2018-01-22 00:00:00.000000000,1516550400000000000,53790.0,53980.0,53310.0,53900.0,124933,105648,107442
2018-01-23 00:00:00.000000000,1516636800000000000,53850.0,53880.0,53430.0,53720.0,100301,107442,107788
2018-01-24 00:00:00.000000000,1516723200000000000,52940.0,52990.0,52530.0,52730.0,140396,107788,117453
2018-01-25 00:00:00.000000000,1516809600000000000,52890.0,54130.0,52790.0,53840.0,195694,117453,107322
2018-01-26 00:00:00.000000000,1516896000000000000,53710.0,53860.0,53180.0,53430.0,112595,107322,108505
2018-01-29 00:00:00.000000000,1517155200000000000,53420.0,53810.0,53120.0,53600.0,109538,108505,106645
2018-01-30 00:00:00.000000000,1517241600000000000,53510.0,53600.0,52820.0,52970.0,119453,106645,101764
2018-01-31 00:00:00.000000000,1517328000000000000,53180.0,53310.0,52890.0,53220.0,109779,101764,95439
2018-02-01 00:00:00.000000000,1517414400000000000,53320.0,53380.0,52920.0,52980.0,82774,95439,90290
2018-02-02 00:00:00.000000000,1517500800000000000,52940.0,53670.0,52820.0,53520.0,95757,90290,90693
2018-02-05 00:00:00.000000000,1517760000000000000,53270.0,53320.0,52720.0,53040.0,100121,90693,91608
2018-02-06 00:00:00.000000000,1517846400000000000,53040.0,53820.0,52580.0,52750.0,132899,91608,88864
2018-02-07 00:00:00.000000000,1517932800000000000,52900.0,53150.0,52470.0,52710.0,93665,88864,88133
2018-02-08 00:00:00.000000000,1518019200000000000,52510.0,52640.0,51610.0,51920.0,121918,88133,85925
2018-02-09 00:00:00.000000000,1518105600000000000,52120.0,52210.0,51440.0,51560.0,129426,85925,117355
2018-02-12 00:00:00.000000000,1518364800000000000,51320.0,51900.0,50920.0,51710.0,134347,117355,118176
2018-02-13 00:00:00.000000000,1518451200000000000,51650.0,52300.0,51520.0,52140.0,89664,118176,120071
2018-02-14 00:00:00.000000000,1518537600000000000,52360.0,52850.0,52230.0,52790.0,86330,120071,115272
2018-02-22 00:00:00.000000000,1519228800000000000,53090.0,53090.0,52560.0,52750.0,48032,115272,112176
2018-02-23 00:00:00.000000000,1519315200000000000,52880.0,53840.0,52840.0,53590.0,130572,112176,113222
2018-02-26 00:00:00.000000000,1519574400000000000,53400.0,53750.0,53200.0,53600.0,110353,113222,113212
2018-02-27 00:00:00.000000000,1519660800000000000,53470.0,53580.0,53100.0,53370.0,87289,113212,112168
2018-02-28 00:00:00.000000000,1519747200000000000,53110.0,53160.0,52490.0,52590.0,119477,112168,110291
2018-03-01 00:00:00.000000000,1519833600000000000,52590.0,52680.0,52120.0,52290.0,89216,110291,108864
2018-03-02 00:00:00.000000000,1519920000000000000,52000.0,52500.0,51900.0,52320.0,94975,108864,105635
2018-03-05 00:00:00.000000000,1520179200000000000,52190.0,52410.0,51850.0,51950.0,77222,105635,104959
2018-03-06 00:00:00.000000000,1520265600000000000,51870.0,52520.0,51650.0,52420.0,71371,104959,105628
2018-03-07 00:00:00.000000000,1520352000000000000,52860.0,52940.0,52420.0,52480.0,95193,105628,143268
2018-03-08 00:00:00.000000000,1520438400000000000,52210.0,52450.0,51950.0,52020.0,98933,143268,144222
2018-03-09 00:00:00.000000000,1520524800000000000,51850.0,51970.0,51080.0,51190.0,144512,144222,145449
2018-03-12 00:00:00.000000000,1520784000000000000,51420.0,52560.0,51410.0,51960.0,154333,145449,145537
2018-03-13 00:00:00.000000000,1520870400000000000,51950.0,52200.0,51710.0,51740.0,105159,145537,147759
2018-03-14 00:00:00.000000000,1520956800000000000,52090.0,52480.0,51890.0,52330.0,111852,147759,144611
2018-03-15 00:00:00.000000000,1521043200000000000,52580.0,52740.0,51980.0,52120.0,124239,144611,144480
2018-03-16 00:00:00.000000000,1521129600000000000,51800.0,52300.0,51730.0,52120.0,102726,144480,142837
2018-03-19 00:00:00.000000000,1521388800000000000,52090.0,52160.0,51160.0,51420.0,133992,142837,148166
2018-03-20 00:00:00.000000000,1521475200000000000,51290.0,51650.0,51120.0,51440.0,111325,148166,147868
2018-03-21 00:00:00.000000000,1521561600000000000,51290.0,51350.0,50470.0,50580.0,150140,147868,153606
2018-03-22 00:00:00.000000000,1521648000000000000,50500.0,51440.0,50380.0,51240.0,155525,153606,150263
2018-03-23 00:00:00.000000000,1521734400000000000,50990.0,51050.0,49660.0,50110.0,223994,150263,142829
2018-03-26 00:00:00.000000000,1521993600000000000,50170.0,50260.0,48720.0,49000.0,209433,142829,140328
2018-03-27 00:00:00.000000000,1522080000000000000,48830.0,49890.0,48780.0,49620.0,163834,140328,135928
2018-03-28 00:00:00.000000000,1522166400000000000,49540.0,49730.0,49220.0,49260.0,130482,135928,132489
2018-03-29 00:00:00.000000000,1522252800000000000,49640.0,50100.0,49300.0,49880.0,195527,132489,139682
2018-03-30 00:00:00.000000000,1522339200000000000,49970.0,50280.0,49780.0,50180.0,114206,139682,134487
2018-04-02 00:00:00.000000000,1522598400000000000,50120.0,50600.0,50080.0,50390.0,88582,134487,130730
2018-04-03 00:00:00.000000000,1522684800000000000,50390.0,50640.0,50150.0,50370.0,101375,130730,128645
2018-04-04 00:00:00.000000000,1522771200000000000,50470.0,50580.0,50210.0,50280.0,80608,128645,124354
2018-04-09 00:00:00.000000000,1523203200000000000,50350.0,50650.0,50060.0,50610.0,74082,124354,126406
2018-04-10 00:00:00.000000000,1523289600000000000,50540.0,51160.0,50360.0,50950.0,96114,126406,122756
2018-04-11 00:00:00.000000000,1523376000000000000,51220.0,51360.0,50740.0,50950.0,86642,122756,117102
2018-04-12 00:00:00.000000000,1523462400000000000,51350.0,51370.0,50300.0,50620.0,130485,117102,118026
2018-04-13 00:00:00.000000000,1523548800000000000,50330.0,50680.0,50140.0,50520.0,112883,118026,120373
2018-04-16 00:00:00.000000000,1523808000000000000,50610.0,50740.0,50070.0,50490.0,124578,120373,121342
2018-04-17 00:00:00.000000000,1523894400000000000,50550.0,51050.0,50530.0,50820.0,124471,121342,120645
2018-04-18 00:00:00.000000000,1523980800000000000,50590.0,51360.0,50450.0,51170.0,138478,120645,120197
2018-04-19 00:00:00.000000000,1524067200000000000,51780.0,52260.0,51620.0,51940.0,172936,120197,115292
2018-04-20 00:00:00.000000000,1524153600000000000,51420.0,51670.0,51160.0,51400.0,127453,115292,113594
2018-04-23 00:00:00.000000000,1524412800000000000,51540.0,52050.0,51420.0,51860.0,118489,113594,113541
2018-04-24 00:00:00.000000000,1524499200000000000,50980.0,51840.0,50830.0,51530.0,138732,113541,108961
2018-04-25 00:00:00.000000000,1524585600000000000,52010.0,52080.0,51490.0,51550.0,120877,108961,104355
2018-04-26 00:00:00.000000000,1524672000000000000,51780.0,51920.0,51380.0,51590.0,127125,104355,101200
2018-04-27 00:00:00.000000000,1524758400000000000,51440.0,51790.0,51390.0,51560.0,112642,101200,98319
2018-05-02 00:00:00.000000000,1525190400000000000,50740.0,51210.0,50700.0,51190.0,64859,98319,97487
2018-05-03 00:00:00.000000000,1525276800000000000,51020.0,51120.0,50860.0,51060.0,75761,97487,95016
2018-05-04 00:00:00.000000000,1525363200000000000,51250.0,51370.0,50830.0,51290.0,82907,95016,92561
2018-05-07 00:00:00.000000000,1525622400000000000,51020.0,51260.0,50960.0,51150.0,67644,92561,91853
2018-05-08 00:00:00.000000000,1525708800000000000,51410.0,51500.0,51040.0,51170.0,47375,91853,93800
2018-05-09 00:00:00.000000000,1525795200000000000,50830.0,51130.0,50450.0,50870.0,123161,93800,106996
2018-05-10 00:00:00.000000000,1525881600000000000,50970.0,51320.0,50920.0,51070.0,98905,106996,110817
2018-05-11 00:00:00.000000000,1525968000000000000,51610.0,51700.0,51350.0,51440.0,106393,110817,111095
2018-05-14 00:00:00.000000000,1526227200000000000,51500.0,51760.0,51460.0,51560.0,102657,111095,109148
2018-05-15 00:00:00.000000000,1526313600000000000,51310.0,51470.0,51060.0,51210.0,93666,109148,108036
2018-05-16 00:00:00.000000000,1526400000000000000,50990.0,51200.0,50690.0,51020.0,109189,108036,107994
2018-05-17 00:00:00.000000000,1526486400000000000,51000.0,51270.0,50880.0,51050.0,78718,107994,105619
2018-05-18 00:00:00.000000000,1526572800000000000,51120.0,51370.0,51060.0,51290.0,70874,105619,103155
2018-05-21 00:00:00.000000000,1526832000000000000,51130.0,51520.0,50920.0,51370.0,128127,103155,106256
2018-05-22 00:00:00.000000000,1526918400000000000,51640.0,51660.0,51390.0,51440.0,77169,106256,104406
2018-05-23 00:00:00.000000000,1527004800000000000,51840.0,52180.0,51620.0,51770.0,123000,104406,102741
2018-05-24 00:00:00.000000000,1527091200000000000,51370.0,51460.0,51250.0,51430.0,87480,102741,97782
2018-05-25 00:00:00.000000000,1527177600000000000,51430.0,51640.0,51310.0,51490.0,80762,97782,95366
2018-05-28 00:00:00.000000000,1527436800000000000,51420.0,51630.0,51270.0,51610.0,68642,95366,93315
2018-05-29 00:00:00.000000000,1527523200000000000,51300.0,51810.0,51270.0,51710.0,89642,93315,93949
2018-05-30 00:00:00.000000000,1527609600000000000,51790.0,51960.0,50780.0,50780.0,151189,93949,98344
2018-05-31 00:00:00.000000000,1527696000000000000,50930.0,51480.0,50900.0,51380.0,104365,98344,87541
2018-06-01 00:00:00.000000000,1527782400000000000,51210.0,51570.0,51020.0,51480.0,85491,87541,83896
2018-06-04 00:00:00.000000000,1528041600000000000,51660.0,52340.0,51490.0,51760.0,102137,83896,82971
2018-06-05 00:00:00.000000000,1528128000000000000,52000.0,52300.0,51880.0,52290.0,85981,82971,88590
2018-06-06 00:00:00.000000000,1528214400000000000,52350.0,53170.0,52330.0,53090.0,120370,88590,86749
2018-06-07 00:00:00.000000000,1528300800000000000,53260.0,54140.0,53250.0,53930.0,116940,86749,84665
2018-06-08 00:00:00.000000000,1528387200000000000,54390.0,54580.0,53690.0,53780.0,157017,84665,109957
2018-06-11 00:00:00.000000000,1528646400000000000,54060.0,54480.0,54000.0,54160.0,136202,109957,112137
2018-06-12 00:00:00.000000000,1528732800000000000,53990.0,54190.0,53730.0,53970.0,100177,112137,110931
2018-06-13 00:00:00.000000000,1528819200000000000,54010.0,54030.0,53430.0,53530.0,102514,110931,107486
2018-06-14 00:00:00.000000000,1528905600000000000,53690.0,54080.0,53520.0,53630.0,109679,107486,107469
2018-06-15 00:00:00.000000000,1528992000000000000,53570.0,53720.0,53230.0,53660.0,103635,107469,104786
2018-06-19 00:00:00.000000000,1529337600000000000,52670.0,52950.0,51590.0,51680.0,143763,104786,95356
2018-06-20 00:00:00.000000000,1529424000000000000,51530.0,52050.0,51490.0,51980.0,108236,95356,95268
2018-06-21 00:00:00.000000000,1529510400000000000,51700.0,51980.0,51430.0,51780.0,101092,95268,95342
2018-06-22 00:00:00.000000000,1529596800000000000,51820.0,51880.0,51570.0,51870.0,94295,95342,94477
2018-06-25 00:00:00.000000000,1529856000000000000,51810.0,52130.0,51650.0,51680.0,96852,94477,91436
2018-06-26 00:00:00.000000000,1529942400000000000,51790.0,51810.0,51330.0,51630.0,98723,91436,91551
2018-06-27 00:00:00.000000000,1530028800000000000,51590.0,51780.0,51440.0,51480.0,91198,91551,89481
2018-06-28 00:00:00.000000000,1530115200000000000,51450.0,52050.0,51430.0,51640.0,103156,89481,86310
2018-06-29 00:00:00.000000000,1530201600000000000,51300.0,51780.0,51080.0,51660.0,125017,86310,85799
2018-07-02 00:00:00.000000000,1530460800000000000,51460.0,51520.0,50950.0,51210.0,83051,85799,85093
2018-07-03 00:00:00.000000000,1530547200000000000,51330.0,51570.0,51020.0,51430.0,72034,85093,82457
2018-07-04 00:00:00.000000000,1530633600000000000,51240.0,51340.0,50000.0,50100.0,122460,82457,87974
2018-07-05 00:00:00.000000000,1530720000000000000,50130.0,50190.0,49180.0,49330.0,142382,87974,85180
2018-07-06 00:00:00.000000000,1530806400000000000,49480.0,49660.0,48520.0,49080.0,148991,85180,82710
2018-07-09 00:00:00.000000000,1531065600000000000,49150.0,50080.0,48830.0,49990.0,142978,82710,91067
2018-07-10 00:00:00.000000000,1531152000000000000,49790.0,50000.0,49580.0,49760.0,104917,91067,94449
2018-07-11 00:00:00.000000000,1531238400000000000,49570.0,49750.0,47520.0,48120.0,270691,94449,101876
2018-07-12 00:00:00.000000000,1531324800000000000,48260.0,49170.0,47780.0,49000.0,225251,101876,103673
2018-07-13 00:00:00.000000000,1531411200000000000,48780.0,49010.0,48580.0,48720.0,137538,103673,105078
2018-07-16 00:00:00.000000000,1531670400000000000,48830.0,49300.0,48720.0,48720.0,148006,105078,106160
2018-07-17 00:00:00.000000000,1531756800000000000,48740.0,49160.0,48510.0,48810.0,147992,106160,107227
2018-07-18 00:00:00.000000000,1531843200000000000,48660.0,48800.0,48130.0,48260.0,165416,107227,112641
2018-07-19 00:00:00.000000000,1531929600000000000,48190.0,49150.0,48170.0,48670.0,199140,112641,101876
2018-07-20 00:00:00.000000000,1532016000000000000,48080.0,48740.0,48010.0,48590.0,198004,101876,107079
2018-07-23 00:00:00.000000000,1532275200000000000,48700.0,49170.0,48600.0,49020.0,179112,107079,106343
2018-07-24 00:00:00.000000000,1532361600000000000,49180.0,49500.0,48940.0,49310.0,140347,106343,103479
2018-07-25 00:00:00.000000000,1532448000000000000,49720.0,50270.0,49670.0,49910.0,190389,103479,99750
2018-07-26 00:00:00.000000000,1532534400000000000,49980.0,50290.0,49750.0,50140.0,140868,99750,98229
2018-07-27 00:00:00.000000000,1532620800000000000,49980.0,50240.0,49840.0,50090.0,117128,98229,97094
2018-07-30 00:00:00.000000000,1532880000000000000,50110.0,50400.0,49320.0,49360.0,148154,97094,92154
2018-07-31 00:00:00.000000000,1532966400000000000,49710.0,50010.0,49540.0,49830.0,115232,92154,86098
2018-08-01 00:00:00.000000000,1533052800000000000,49810.0,50200.0,49590.0,49820.0,121208,86098,82789
2018-08-02 00:00:00.000000000,1533139200000000000,49400.0,49530.0,48740.0,49340.0,126945,82789,81524
2018-08-03 00:00:00.000000000,1533225600000000000,49250.0,49370.0,49050.0,49230.0,79338,81524,80664
2018-08-06 00:00:00.000000000,1533484800000000000,49480.0,49820.0,49100.0,49300.0,104300,80664,79320
2018-08-07 00:00:00.000000000,1533571200000000000,49080.0,49600.0,48970.0,49480.0,82062,79320,79941
2018-08-08 00:00:00.000000000,1533657600000000000,49430.0,49690.0,49360.0,49470.0,49733,79941,79272
2018-08-09 00:00:00.000000000,1533744000000000000,49440.0,50090.0,49370.0,49950.0,133694,79272,91641
2018-08-10 00:00:00.000000000,1533830400000000000,50040.0,50170.0,49460.0,49600.0,119090,91641,90788
2018-08-13 00:00:00.000000000,1534089600000000000,49660.0,49860.0,49530.0,49730.0,90199,90788,93143
2018-08-14 00:00:00.000000000,1534176000000000000,49830.0,49980.0,49370.0,49520.0,118596,93143,91222
2018-08-15 00:00:00.000000000,1534262400000000000,49470.0,49560.0,48240.0,48550.0,182542,91222,99119
2018-08-16 00:00:00.000000000,1534348800000000000,48250.0,48350.0,47210.0,47580.0,237199,99119,105917
2018-08-17 00:00:00.000000000,1534435200000000000,47690.0,48150.0,47490.0,47700.0,168145,105917,106151
2018-08-20 00:00:00.000000000,1534694400000000000,47810.0,48380.0,47770.0,48250.0,130076,106151,98394
2018-08-21 00:00:00.000000000,1534780800000000000,48270.0,48740.0,48270.0,48700.0,103730,98394,94010
2018-08-22 00:00:00.000000000,1534867200000000000,48720.0,48920.0,48120.0,48290.0,99561,94010,90564
2018-08-23 00:00:00.000000000,1534953600000000000,48500.0,48550.0,47960.0,47990.0,104395,90564,90571
2018-08-24 00:00:00.000000000,1535040000000000000,48130.0,48760.0,48060.0,48510.0,108463,90571,88064
2018-08-27 00:00:00.000000000,1535299200000000000,48570.0,48880.0,48540.0,48790.0,93254,88064,85835
2018-08-28 00:00:00.000000000,1535385600000000000,48830.0,48920.0,48410.0,48650.0,89023,85835,83614
2018-08-29 00:00:00.000000000,1535472000000000000,48890.0,49120.0,48750.0,48830.0,97902,83614,81717
2018-08-30 00:00:00.000000000,1535558400000000000,48840.0,48920.0,48570.0,48800.0,76142,81717,80954
2018-08-31 00:00:00.000000000,1535644800000000000,48750.0,48860.0,48310.0,48580.0,114016,80954,79576
2018-09-03 00:00:00.000000000,1535904000000000000,48530.0,48620.0,47880.0,48170.0,111201,79576,79487
2018-09-04 00:00:00.000000000,1535990400000000000,48190.0,48220.0,47720.0,47780.0,67490,79487,82332
2018-09-05 00:00:00.000000000,1536076800000000000,47480.0,47520.0,47040.0,47510.0,100884,82332,85791
2018-09-06 00:00:00.000000000,1536163200000000000,47480.0,47760.0,47430.0,47560.0,66159,85791,84261
2018-09-07 00:00:00.000000000,1536249600000000000,47900.0,48050.0,47510.0,47680.0,61235,84261,83606
2018-09-10 00:00:00.000000000,1536508800000000000,47700.0,47900.0,47430.0,47460.0,89485,83606,99914
2018-09-11 00:00:00.000000000,1536595200000000000,47720.0,47940.0,47570.0,47910.0,81773,99914,99999
2018-09-12 00:00:00.000000000,1536681600000000000,47250.0,47870.0,47200.0,47730.0,107112,99999,102128
2018-09-13 00:00:00.000000000,1536768000000000000,47790.0,48660.0,47680.0,48620.0,140260,102128,98501
2018-09-14 00:00:00.000000000,1536854400000000000,48680.0,48830.0,48420.0,48420.0,100513,98501,94993
2018-09-17 00:00:00.000000000,1537113600000000000,48350.0,48530.0,47820.0,47930.0,111308,94993,96866
2018-09-18 00:00:00.000000000,1537200000000000000,48000.0,48790.0,47980.0,48680.0,138438,96866,103797
2018-09-19 00:00:00.000000000,1537286400000000000,49300.0,49730.0,49210.0,49640.0,150581,103797,99545
2018-09-20 00:00:00.000000000,1537372800000000000,49500.0,49600.0,49230.0,49340.0,94775,99545,99683
2018-09-21 00:00:00.000000000,1537459200000000000,49360.0,50020.0,49110.0,49740.0,127118,99683,102728
2018-09-25 00:00:00.000000000,1537804800000000000,50420.0,50460.0,50010.0,50360.0,82619,102728,100713
2018-09-26 00:00:00.000000000,1537891200000000000,50720.0,50820.0,50390.0,50530.0,117117,100713,98386
2018-09-27 00:00:00.000000000,1537977600000000000,50560.0,50680.0,50070.0,50130.0,94928,98386,91327
2018-09-28 00:00:00.000000000,1538064000000000000,50050.0,50240.0,49710.0,50170.0,98468,91327,85073
2018-10-08 00:00:00.000000000,1538928000000000000,50140.0,50250.0,49820.0,50010.0,43870,85073,86288
2018-10-09 00:00:00.000000000,1539014400000000000,50050.0,50500.0,50010.0,50500.0,83130,86288,87581
2018-10-10 00:00:00.000000000,1539100800000000000,50270.0,51140.0,50160.0,50770.0,106383,87581,90418
2018-10-11 00:00:00.000000000,1539187200000000000,50750.0,50930.0,49760.0,49980.0,113031,90418,87989
2018-10-12 00:00:00.000000000,1539273600000000000,50220.0,50850.0,50080.0,50800.0,98497,87989,91407
2018-10-15 00:00:00.000000000,1539532800000000000,50720.0,51090.0,50450.0,50570.0,76071,91407,89158
2018-10-16 00:00:00.000000000,1539619200000000000,50770.0,50960.0,50130.0,50190.0,74919,89158,84303
2018-10-17 00:00:00.000000000,1539705600000000000,50320.0,50380.0,50030.0,50290.0,55732,84303,80476
2018-10-18 00:00:00.000000000,1539792000000000000,50410.0,50560.0,50000.0,50130.0,60371,80476,73551
2018-10-19 00:00:00.000000000,1539878400000000000,49980.0,50310.0,49850.0,50270.0,54825,73551,70017
2018-10-22 00:00:00.000000000,1540137600000000000,50400.0,50580.0,50180.0,50510.0,89313,70017,79473
2018-10-23 00:00:00.000000000,1540224000000000000,50710.0,50760.0,50000.0,50060.0,76575,79473,80002
2018-10-24 00:00:00.000000000,1540310400000000000,49830.0,50400.0,49820.0,50330.0,95970,80002,82868
2018-10-25 00:00:00.000000000,1540396800000000000,50110.0,50270.0,49360.0,49760.0,123009,82868,81191
2018-10-26 00:00:00.000000000,1540483200000000000,50070.0,50390.0,49710.0,49750.0,91491,81191,80057
2018-10-29 00:00:00.000000000,1540742400000000000,49770.0,50210.0,49610.0,49770.0,99349,80057,81425
2018-10-30 00:00:00.000000000,1540828800000000000,50090.0,50170.0,49620.0,49700.0,88825,81425,82046
2018-10-31 00:00:00.000000000,1540915200000000000,49370.0,49440.0,48950.0,49060.0,109848,82046,81967
2018-11-01 00:00:00.000000000,1541001600000000000,49050.0,49290.0,48510.0,48730.0,86007,81967,77525
2018-11-02 00:00:00.000000000,1541088000000000000,48850.0,50020.0,48770.0,49890.0,122361,77525,77584
2018-11-05 00:00:00.000000000,1541347200000000000,49930.0,50390.0,49790.0,49870.0,99828,77584,79137
2018-11-06 00:00:00.000000000,1541433600000000000,49800.0,49970.0,49550.0,49740.0,60250,79137,76572
2018-11-07 00:00:00.000000000,1541520000000000000,49640.0,49890.0,49210.0,49470.0,93621,76572,90962
2018-11-08 00:00:00.000000000,1541606400000000000,49620.0,49690.0,49310.0,49370.0,79788,90962,91225
2018-11-09 00:00:00.000000000,1541692800000000000,49210.0,49560.0,49070.0,49180.0,85445,91225,94921
2018-11-12 00:00:00.000000000,1541952000000000000,49070.0,49160.0,48770.0,48920.0,110955,94921,98976
